State,Year,Quarter,District_name,Insurance_count,Insurance_amount
Telangana,2024,1,Narayanpet District,180.0,232414.0
Telangana,2024,1,Nalgonda District,1761.0,2405921.0
Telangana,2024,1,Jangaon District,358.0,612009.0
Telangana,2024,1,Bhadradri Kothagudem District,1519.0,2237078.0
Telangana,2024,1,Warangal Rural District,401.0,436454.0
Telangana,2024,1,Kumuram Bheem Asifabad District,339.0,379412.0
Telangana,2024,1,Nizamabad District,952.0,1345940.0
Telangana,2024,1,Adilabad District,295.0,438567.0
Telangana,2024,1,Rajanna Sircilla District,488.0,548363.0
Telangana,2024,1,Nagarkurnool District,369.0,389651.0
Telangana,2024,1,Peddapalle District,1234.0,1767293.0
Telangana,2024,1,Nirmal District,470.0,695111.0
Telangana,2024,1,Mahabubabad District,381.0,431631.0
Telangana,2024,1,Sangareddy District,3929.0,5817730.0
Telangana,2024,1,Wanaparthy District,215.0,308143.0
Telangana,2024,1,Vikarabad District,429.0,663275.0
Telangana,2024,1,Jagtial District,750.0,1120664.0
Telangana,2024,1,Yadadri Bhuvanagiri District,675.0,978018.0
Telangana,2024,1,Medak District,490.0,616983.0
Telangana,2024,1,Mahbubnagar District,635.0,1098607.0
Telangana,2024,1,Jaya Shankar Bhalupally District,351.0,531801.0
Telangana,2024,1,Warangal Urban District,2456.0,3587490.0
Telangana,2024,1,Rangareddy District,16320.0,28043767.0
Telangana,2024,1,Hyderabad District,11966.0,18583125.0
Telangana,2024,1,Suryapet District,1082.0,1516959.0
Telangana,2024,1,Jogulamba Gadwal District,357.0,424099.0
Telangana,2024,1,Kamareddy District,604.0,677264.0
Telangana,2024,1,Mulugu District,172.0,229765.0
Telangana,2024,1,Medchal Malkajgiri District,13170.0,22159517.0
Telangana,2024,1,Karimnagar District,1422.0,2147320.0
Telangana,2024,1,Mancherial District,1273.0,1841154.0
Telangana,2024,1,Siddipet District,841.0,1243875.0
Telangana,2024,1,Khammam District,1504.0,2098139.0
Telangana,2024,2,Narayanpet District,137.0,186688.0
Telangana,2024,2,Nalgonda District,1286.0,1768007.0
Telangana,2024,2,Jangaon District,292.0,475958.0
Telangana,2024,2,Bhadradri Kothagudem District,1124.0,1799362.0
Telangana,2024,2,Warangal Rural District,316.0,384201.0
Telangana,2024,2,Kumuram Bheem Asifabad District,220.0,299806.0
Telangana,2024,2,Nizamabad District,947.0,1490940.0
Telangana,2024,2,Adilabad District,259.0,351845.0
Telangana,2024,2,Rajanna Sircilla District,375.0,520156.0
Telangana,2024,2,Nagarkurnool District,332.0,517645.0
Telangana,2024,2,Peddapalle District,952.0,1415880.0
Telangana,2024,2,Nirmal District,394.0,503616.0
Telangana,2024,2,Mahabubabad District,331.0,393058.0
Telangana,2024,2,Sangareddy District,3410.0,6286518.0
Telangana,2024,2,Wanaparthy District,159.0,258493.0
Telangana,2024,2,Vikarabad District,351.0,536585.0
Telangana,2024,2,Jagtial District,618.0,1031067.0
Telangana,2024,2,Yadadri Bhuvanagiri District,593.0,965607.0
Telangana,2024,2,Medak District,373.0,512199.0
Telangana,2024,2,Mahbubnagar District,523.0,967826.0
Telangana,2024,2,Jaya Shankar Bhalupally District,261.0,402222.0
Telangana,2024,2,Warangal Urban District,1981.0,3125808.0
Telangana,2024,2,Rangareddy District,14737.0,27179956.0
Telangana,2024,2,Hyderabad District,10273.0,16680628.0
Telangana,2024,2,Suryapet District,767.0,1116164.0
Telangana,2024,2,Jogulamba Gadwal District,208.0,302748.0
Telangana,2024,2,Kamareddy District,479.0,697362.0
Telangana,2024,2,Mulugu District,126.0,170576.0
Telangana,2024,2,Medchal Malkajgiri District,11218.0,19700267.0
Telangana,2024,2,Karimnagar District,1091.0,1614647.0
Telangana,2024,2,Mancherial District,959.0,1318494.0
Telangana,2024,2,Siddipet District,700.0,1094174.0
Telangana,2024,2,Khammam District,1149.0,1968801.0
Telangana,2024,3,Narayanpet District,137.0,230604.0
Telangana,2024,3,Nalgonda District,1676.0,2460859.0
Telangana,2024,3,Jangaon District,310.0,563823.0
Telangana,2024,3,Bhadradri Kothagudem District,1317.0,2047712.0
Telangana,2024,3,Kumuram Bheem Asifabad District,285.0,421677.0
Telangana,2024,3,Nizamabad District,1245.0,2063413.0
Telangana,2024,3,Adilabad District,265.0,471637.0
Telangana,2024,3,Rajanna Sircilla District,463.0,717790.0
Telangana,2024,3,Nagarkurnool District,233.0,461065.0
Telangana,2024,3,Nirmal District,398.0,590652.0
Telangana,2024,3,Mahabubabad District,338.0,480927.0
Telangana,2024,3,Sangareddy District,3650.0,6867539.0
Telangana,2024,3,Wanaparthy District,137.0,272508.0
Telangana,2024,3,Vikarabad District,332.0,731695.0
Telangana,2024,3,Jagtial District,675.0,1171334.0
Telangana,2024,3,Warangal District,1199.0,1598115.0
Telangana,2024,3,Yadadri Bhuvanagiri District,674.0,1102027.0
Telangana,2024,3,Medak District,425.0,671199.0
Telangana,2024,3,Jayashankar Bhupalpally District,301.0,546221.0
Telangana,2024,3,Warangal Urban District,1.0,1647.0
Telangana,2024,3,Rangareddy District,15791.0,29402130.0
Telangana,2024,3,Hyderabad District,11059.0,18340858.0
Telangana,2024,3,Suryapet District,910.0,1264249.0
Telangana,2024,3,Jogulamba Gadwal District,156.0,292413.0
Telangana,2024,3,Peddapalli District,1152.0,1942735.0
Telangana,2024,3,Kamareddy District,533.0,822617.0
Telangana,2024,3,Mulugu District,123.0,219453.0
Telangana,2024,3,Medchal Malkajgiri District,13882.0,23616761.0
Telangana,2024,3,Karimnagar District,1349.0,2270276.0
Telangana,2024,3,Mancherial District,1196.0,1646233.0
Telangana,2024,3,Siddipet District,774.0,1274598.0
Telangana,2024,3,Mahabubnagar District,535.0,1146199.0
Telangana,2024,3,Khammam District,1395.0,2122048.0
Telangana,2024,3,Hanumakonda District,1957.0,2882250.0
Telangana,2024,4,Narayanpet District,195.0,318848.0
Telangana,2024,4,Nalgonda District,2062.0,2721753.0
Telangana,2024,4,Jangaon District,408.0,676586.0
Telangana,2024,4,Bhadradri Kothagudem District,1585.0,2225897.0
Telangana,2024,4,Kumuram Bheem Asifabad District,312.0,469715.0
Telangana,2024,4,Nizamabad District,1409.0,2088199.0
Telangana,2024,4,Adilabad District,412.0,450032.0
Telangana,2024,4,Rajanna Sircilla District,520.0,735291.0
Telangana,2024,4,Nagarkurnool District,366.0,545084.0
Telangana,2024,4,Nirmal District,557.0,717699.0
Telangana,2024,4,Mahabubabad District,511.0,697387.0
Telangana,2024,4,Sangareddy District,4430.0,7699707.0
Telangana,2024,4,Wanaparthy District,237.0,427342.0
Telangana,2024,4,Vikarabad District,389.0,648472.0
Telangana,2024,4,Jagtial District,833.0,1168286.0
Telangana,2024,4,Warangal District,1454.0,1776043.0
Telangana,2024,4,Yadadri Bhuvanagiri District,808.0,1116013.0
Telangana,2024,4,Medak District,572.0,727114.0
Telangana,2024,4,Jayashankar Bhupalpally District,361.0,608921.0
Telangana,2024,4,Rangareddy District,18678.0,32749841.0
Telangana,2024,4,Hyderabad District,13218.0,20197399.0
Telangana,2024,4,Suryapet District,1127.0,1545074.0
Telangana,2024,4,Jogulamba Gadwal District,233.0,342766.0
Telangana,2024,4,Peddapalli District,1508.0,2185349.0
Telangana,2024,4,Kamareddy District,734.0,928109.0
Telangana,2024,4,Mulugu District,160.0,217634.0
Telangana,2024,4,Medchal Malkajgiri District,16649.0,27751990.0
Telangana,2024,4,Karimnagar District,1611.0,2425786.0
Telangana,2024,4,Mancherial District,1507.0,2152891.0
Telangana,2024,4,Siddipet District,933.0,1333897.0
Telangana,2024,4,Mahabubnagar District,745.0,1180786.0
Telangana,2024,4,Khammam District,1694.0,2271424.0
Telangana,2024,4,Hanumakonda District,2280.0,3654284.0
Tripura,2020,2,Unakoti District,5.0,1284.0
Tripura,2020,2,Khowai District,3.0,739.0
Tripura,2020,2,Sepahijala District,6.0,1632.0
Tripura,2020,2,North Tripura District,9.0,2454.0
Tripura,2020,2,Dhalai District,3.0,755.0
Tripura,2020,2,South Tripura District,4.0,975.0
Tripura,2020,2,Gomati District,12.0,2569.0
Tripura,2020,2,West Tripura District,46.0,11646.0
Tripura,2020,3,Unakoti District,13.0,3504.0
Tripura,2020,3,Khowai District,8.0,1711.0
Tripura,2020,3,Sepahijala District,24.0,5870.0
Tripura,2020,3,North Tripura District,28.0,6036.0
Tripura,2020,3,Dhalai District,17.0,3839.0
Tripura,2020,3,South Tripura District,20.0,3983.0
Tripura,2020,3,Gomati District,22.0,5502.0
Tripura,2020,3,West Tripura District,117.0,31197.0
Tripura,2020,4,Unakoti District,13.0,13964.0
Tripura,2020,4,Khowai District,16.0,4906.0
Tripura,2020,4,Sepahijala District,19.0,14752.0
Tripura,2020,4,North Tripura District,24.0,19954.0
Tripura,2020,4,Dhalai District,17.0,6473.0
Tripura,2020,4,South Tripura District,17.0,11719.0
Tripura,2020,4,Gomati District,16.0,6617.0
Tripura,2020,4,West Tripura District,122.0,71380.0
Tripura,2021,1,Unakoti District,23.0,4441.0
Tripura,2021,1,Khowai District,16.0,8611.0
Tripura,2021,1,Sepahijala District,32.0,9568.0
Tripura,2021,1,North Tripura District,41.0,36055.0
Tripura,2021,1,Dhalai District,31.0,12709.0
Tripura,2021,1,South Tripura District,34.0,14949.0
Tripura,2021,1,Gomati District,17.0,8301.0
Tripura,2021,1,West Tripura District,166.0,96897.0
Tripura,2021,2,Unakoti District,27.0,26303.0
Tripura,2021,2,Khowai District,16.0,16628.0
Tripura,2021,2,Sepahijala District,18.0,36606.0
Tripura,2021,2,North Tripura District,54.0,39590.0
Tripura,2021,2,Dhalai District,28.0,30670.0
Tripura,2021,2,South Tripura District,27.0,37748.0
Tripura,2021,2,Gomati District,23.0,13885.0
Tripura,2021,2,West Tripura District,188.0,208504.0
Tripura,2021,3,Unakoti District,15.0,30218.0
Tripura,2021,3,Khowai District,21.0,36254.0
Tripura,2021,3,Sepahijala District,34.0,51581.0
Tripura,2021,3,North Tripura District,27.0,41664.0
Tripura,2021,3,Dhalai District,22.0,33486.0
Tripura,2021,3,South Tripura District,29.0,44423.0
Tripura,2021,3,Gomati District,50.0,55267.0
Tripura,2021,3,West Tripura District,296.0,357068.0
Tripura,2021,4,Unakoti District,33.0,54906.0
Tripura,2021,4,Khowai District,38.0,53306.0
Tripura,2021,4,Sepahijala District,47.0,68140.0
Tripura,2021,4,North Tripura District,61.0,93388.0
Tripura,2021,4,Dhalai District,42.0,71198.0
Tripura,2021,4,South Tripura District,73.0,109246.0
Tripura,2021,4,Gomati District,81.0,109520.0
Tripura,2021,4,West Tripura District,327.0,462804.0
Tripura,2022,1,Unakoti District,35.0,56635.0
Tripura,2022,1,Khowai District,48.0,104540.0
Tripura,2022,1,Sepahijala District,50.0,77987.0
Tripura,2022,1,North Tripura District,92.0,181157.0
Tripura,2022,1,Dhalai District,70.0,143221.0
Tripura,2022,1,South Tripura District,61.0,83758.0
Tripura,2022,1,Gomati District,82.0,156558.0
Tripura,2022,1,West Tripura District,469.0,689545.0
Tripura,2022,2,Unakoti District,40.0,63470.0
Tripura,2022,2,Khowai District,45.0,81110.0
Tripura,2022,2,Sepahijala District,93.0,181097.0
Tripura,2022,2,North Tripura District,72.0,124850.0
Tripura,2022,2,Dhalai District,68.0,144009.0
Tripura,2022,2,South Tripura District,59.0,80865.0
Tripura,2022,2,Gomati District,101.0,156478.0
Tripura,2022,2,West Tripura District,543.0,677226.0
Tripura,2022,3,Unakoti District,62.0,99811.0
Tripura,2022,3,Khowai District,50.0,72190.0
Tripura,2022,3,Sepahijala District,137.0,179117.0
Tripura,2022,3,North Tripura District,117.0,198035.0
Tripura,2022,3,Dhalai District,97.0,161415.0
Tripura,2022,3,South Tripura District,167.0,201355.0
Tripura,2022,3,Gomati District,137.0,183401.0
Tripura,2022,3,West Tripura District,823.0,1010660.0
Tripura,2022,4,Unakoti District,62.0,100689.0
Tripura,2022,4,Khowai District,78.0,103717.0
Tripura,2022,4,Sepahijala District,133.0,215653.0
Tripura,2022,4,North Tripura District,112.0,153587.0
Tripura,2022,4,Dhalai District,97.0,166204.0
Tripura,2022,4,South Tripura District,130.0,203072.0
Tripura,2022,4,Gomati District,150.0,215799.0
Tripura,2022,4,West Tripura District,746.0,953813.0
Tripura,2023,1,Unakoti District,106.0,161082.0
Tripura,2023,1,Khowai District,92.0,152904.0
Tripura,2023,1,Sepahijala District,134.0,212138.0
Tripura,2023,1,North Tripura District,135.0,193968.0
Tripura,2023,1,Dhalai District,109.0,221273.0
Tripura,2023,1,South Tripura District,128.0,190004.0
Tripura,2023,1,Gomati District,175.0,262221.0
Tripura,2023,1,West Tripura District,763.0,1011368.0
Tripura,2023,2,Unakoti District,70.0,133780.0
Tripura,2023,2,Khowai District,71.0,103014.0
Tripura,2023,2,Sepahijala District,142.0,207804.0
Tripura,2023,2,North Tripura District,142.0,206586.0
Tripura,2023,2,Dhalai District,76.0,107971.0
Tripura,2023,2,South Tripura District,107.0,151793.0
Tripura,2023,2,Gomati District,111.0,151902.0
Tripura,2023,2,West Tripura District,844.0,1100963.0
Tripura,2023,3,Unakoti District,112.0,177111.0
Tripura,2023,3,Khowai District,99.0,131370.0
Tripura,2023,3,Sepahijala District,147.0,233636.0
Tripura,2023,3,North Tripura District,187.0,321679.0
Tripura,2023,3,Dhalai District,129.0,213324.0
Tripura,2023,3,South Tripura District,159.0,224069.0
Tripura,2023,3,Gomati District,172.0,228798.0
Tripura,2023,3,West Tripura District,1066.0,1369406.0
Tripura,2023,4,Unakoti District,114.0,175180.0
Tripura,2023,4,Khowai District,104.0,171012.0
Tripura,2023,4,Sepahijala District,171.0,237095.0
Tripura,2023,4,North Tripura District,205.0,359902.0
Tripura,2023,4,Dhalai District,131.0,192442.0
Tripura,2023,4,South Tripura District,240.0,364619.0
Tripura,2023,4,Gomati District,203.0,285562.0
Tripura,2023,4,West Tripura District,1069.0,1383929.0
Tripura,2024,1,Unakoti District,176.0,240008.0
Tripura,2024,1,Khowai District,148.0,187211.0
Tripura,2024,1,Sepahijala District,203.0,250060.0
Tripura,2024,1,North Tripura District,283.0,424124.0
Tripura,2024,1,Dhalai District,208.0,277894.0
Tripura,2024,1,South Tripura District,269.0,336638.0
Tripura,2024,1,Gomati District,254.0,324301.0
Tripura,2024,1,West Tripura District,1096.0,1377332.0
Tripura,2024,2,Unakoti District,123.0,155465.0
Tripura,2024,2,Khowai District,103.0,124204.0
Tripura,2024,2,Sepahijala District,194.0,275546.0
Tripura,2024,2,North Tripura District,216.0,302017.0
Tripura,2024,2,Dhalai District,131.0,162686.0
Tripura,2024,2,South Tripura District,186.0,229715.0
Tripura,2024,2,Gomati District,174.0,208180.0
Tripura,2024,2,West Tripura District,1061.0,1411676.0
Tripura,2024,3,Unakoti District,143.0,215827.0
Tripura,2024,3,Khowai District,112.0,143695.0
Tripura,2024,3,Sepahijala District,166.0,222353.0
Tripura,2024,3,North Tripura District,211.0,301024.0
Tripura,2024,3,Dhalai District,169.0,266335.0
Tripura,2024,3,South Tripura District,200.0,257086.0
Tripura,2024,3,Gomati District,275.0,370141.0
Tripura,2024,3,West Tripura District,1240.0,1546882.0
Tripura,2024,4,Unakoti District,163.0,221772.0
Tripura,2024,4,Khowai District,169.0,253140.0
Tripura,2024,4,Sepahijala District,245.0,323004.0
Tripura,2024,4,North Tripura District,228.0,372645.0
Tripura,2024,4,Dhalai District,167.0,223777.0
Tripura,2024,4,South Tripura District,270.0,358394.0
Tripura,2024,4,Gomati District,278.0,370511.0
Tripura,2024,4,West Tripura District,1274.0,1642489.0
Uttar Pradesh,2020,2,Amethi District,52.0,10642.0
Uttar Pradesh,2020,2,Siddharthnagar District,33.0,8045.0
Uttar Pradesh,2020,2,Auraiya District,34.0,6857.0
Uttar Pradesh,2020,2,Sambhal District,37.0,7487.0
Uttar Pradesh,2020,2,Kanpur Nagar District,503.0,96483.0
Uttar Pradesh,2020,2,Aligarh District,123.0,27391.0
Uttar Pradesh,2020,2,Mahoba District,21.0,3984.0
Uttar Pradesh,2020,2,Lucknow District,811.0,155822.0
Uttar Pradesh,2020,2,Sant Kabeer Nagar District,27.0,7192.0
Uttar Pradesh,2020,2,Hathras District,40.0,8660.0
Uttar Pradesh,2020,2,Budaun District,51.0,11074.0
Uttar Pradesh,2020,2,Moradabad District,85.0,17215.0
Uttar Pradesh,2020,2,Kushinagar District,43.0,9875.0
Uttar Pradesh,2020,2,Baghpat District,52.0,12253.0
Uttar Pradesh,2020,2,Shahjahanpur District,29.0,6377.0
Uttar Pradesh,2020,2,Muzaffarnagar District,97.0,19164.0
Uttar Pradesh,2020,2,Ambedkar Nagar District,30.0,7938.0
Uttar Pradesh,2020,2,Bahraich District,28.0,6085.0
Uttar Pradesh,2020,2,Jalaun District,21.0,4595.0
Uttar Pradesh,2020,2,Rampur District,17.0,4378.0
Uttar Pradesh,2020,2,Ballia District,64.0,14675.0
Uttar Pradesh,2020,2,Shravasti District,5.0,1096.0
Uttar Pradesh,2020,2,Kasganj District,13.0,2916.0
Uttar Pradesh,2020,2,Varanasi District,299.0,60741.0
Uttar Pradesh,2020,2,Gautam Buddha Nagar District,2335.0,394994.0
Uttar Pradesh,2020,2,Basti District,47.0,10366.0
Uttar Pradesh,2020,2,Shamli District,33.0,6741.0
Uttar Pradesh,2020,2,Maharajganj District,28.0,7088.0
Uttar Pradesh,2020,2,Etawah District,27.0,6362.0
Uttar Pradesh,2020,2,Etah District,36.0,7334.0
Uttar Pradesh,2020,2,Banda District,18.0,4088.0
Uttar Pradesh,2020,2,Bijnor District,58.0,12870.0
Uttar Pradesh,2020,2,Hardoi District,44.0,9192.0
Uttar Pradesh,2020,2,Balrampur District,50.0,9650.0
Uttar Pradesh,2020,2,Amroha District,27.0,6430.0
Uttar Pradesh,2020,2,Pilibhit District,19.0,3985.0
Uttar Pradesh,2020,2,Mainpuri District,27.0,6163.0
Uttar Pradesh,2020,2,Kanpur Dehat District,25.0,5344.0
Uttar Pradesh,2020,2,Jaunpur District,63.0,14570.0
Uttar Pradesh,2020,2,Kaushambi District,16.0,3731.0
Uttar Pradesh,2020,2,Hapur District,71.0,15056.0
Uttar Pradesh,2020,2,Hamirpur District,13.0,3290.0
Uttar Pradesh,2020,2,Meerut District,349.0,67016.0
Uttar Pradesh,2020,2,Mathura District,189.0,38741.0
Uttar Pradesh,2020,2,Chitrakoot District,5.0,1268.0
Uttar Pradesh,2020,2,Lalitpur District,8.0,2095.0
Uttar Pradesh,2020,2,Mau District,35.0,7942.0
Uttar Pradesh,2020,2,Mirzapur District,38.0,8649.0
Uttar Pradesh,2020,2,Bulandshahr District,115.0,26441.0
Uttar Pradesh,2020,2,Gonda District,36.0,8293.0
Uttar Pradesh,2020,2,Jhansi District,134.0,26928.0
Uttar Pradesh,2020,2,Chandauli District,37.0,7782.0
Uttar Pradesh,2020,2,Bhadohi District,23.0,4810.0
Uttar Pradesh,2020,2,Pratapgarh District,37.0,8335.0
Uttar Pradesh,2020,2,Saharanpur District,116.0,24417.0
Uttar Pradesh,2020,2,Bara Banki District,57.0,11344.0
Uttar Pradesh,2020,2,Bareilly District,132.0,28321.0
Uttar Pradesh,2020,2,Sitapur District,27.0,6461.0
Uttar Pradesh,2020,2,Sultanpur District,31.0,7391.0
Uttar Pradesh,2020,2,Agra District,301.0,63087.0
Uttar Pradesh,2020,2,Fatehpur District,33.0,7576.0
Uttar Pradesh,2020,2,Rae Bareli District,49.0,10694.0
Uttar Pradesh,2020,2,Firozabad District,72.0,14743.0
Uttar Pradesh,2020,2,Kheri District,33.0,7253.0
Uttar Pradesh,2020,2,Gorakhpur District,373.0,73816.0
Uttar Pradesh,2020,2,Unnao District,48.0,10039.0
Uttar Pradesh,2020,2,Prayagraj District,283.0,57156.0
Uttar Pradesh,2020,2,Sonbhadra District,38.0,8974.0
