State,Pincode,Year,Quarter,Insurance_count,Insurance_amount
Uttar Pradesh,247001,2023,2,757,1379013.0
Uttar Pradesh,201301,2023,3,2320,2626339.0
Uttar Pradesh,201009,2023,3,1763,2044544.0
Uttar Pradesh,201318,2023,3,1555,2184498.0
Uttar Pradesh,250001,2023,3,1378,2186303.0
Uttar Pradesh,201307,2023,3,1237,1600941.0
Uttar Pradesh,201102,2023,3,1152,1296477.0
Uttar Pradesh,244001,2023,3,1108,1496460.0
Uttar Pradesh,201003,2023,3,886,1206840.0
Uttar Pradesh,201014,2023,3,873,1204097.0
Uttar Pradesh,201304,2023,3,841,1144595.0
Uttar Pradesh,201301,2023,4,2521,3339961.0
Uttar Pradesh,201009,2023,4,1764,2457305.0
Uttar Pradesh,201318,2023,4,1572,2803751.0
Uttar Pradesh,250001,2023,4,1430,2696948.0
Uttar Pradesh,201102,2023,4,1360,1835764.0
Uttar Pradesh,201307,2023,4,1173,2293593.0
Uttar Pradesh,244001,2023,4,1146,1791969.0
Uttar Pradesh,201014,2023,4,963,1423228.0
Uttar Pradesh,201304,2023,4,869,1415023.0
Uttar Pradesh,201003,2023,4,858,1442882.0
Uttar Pradesh,201301,2024,1,2451,3288770.0
Uttar Pradesh,201009,2024,1,1787,2629325.0
Uttar Pradesh,201318,2024,1,1574,2959887.0
Uttar Pradesh,244001,2024,1,1445,2300436.0
Uttar Pradesh,250001,2024,1,1420,2617128.0
Uttar Pradesh,201102,2024,1,1354,1821952.0
Uttar Pradesh,201307,2024,1,1220,2000668.0
Uttar Pradesh,201304,2024,1,916,1344131.0
Uttar Pradesh,201003,2024,1,913,1615253.0
Uttar Pradesh,201014,2024,1,888,1442417.0
Uttar Pradesh,201301,2024,2,2172,3036110.0
Uttar Pradesh,201009,2024,2,1580,2260633.0
Uttar Pradesh,244001,2024,2,1427,2352525.0
Uttar Pradesh,201318,2024,2,1365,2625516.0
Uttar Pradesh,250001,2024,2,1273,2303859.0
Uttar Pradesh,201307,2024,2,1154,1966512.0
Uttar Pradesh,201102,2024,2,1112,1579338.0
Uttar Pradesh,247001,2024,2,816,1646250.0
Uttar Pradesh,201014,2024,2,812,1320818.0
Uttar Pradesh,201003,2024,2,797,1287655.0
Uttar Pradesh,201301,2024,3,2329,3345795.0
Uttar Pradesh,201009,2024,3,1769,2554328.0
Uttar Pradesh,244001,2024,3,1637,2429001.0
Uttar Pradesh,201318,2024,3,1618,2803537.0
Uttar Pradesh,250001,2024,3,1273,2110213.0
Uttar Pradesh,201102,2024,3,1269,1704847.0
Uttar Pradesh,201307,2024,3,995,1815161.0
Uttar Pradesh,201303,2024,3,831,1312276.0
Uttar Pradesh,247001,2024,3,799,1604933.0
Uttar Pradesh,250002,2024,3,797,1238183.0
Uttar Pradesh,201301,2024,4,2964,4217141.0
Uttar Pradesh,201009,2024,4,2110,3199836.0
Uttar Pradesh,201318,2024,4,2011,3668575.0
Uttar Pradesh,244001,2024,4,1936,3025426.0
Uttar Pradesh,201102,2024,4,1871,2422554.0
Uttar Pradesh,250001,2024,4,1370,2619816.0
Uttar Pradesh,201307,2024,4,1189,1907288.0
Uttar Pradesh,247001,2024,4,1005,1951734.0
Uttar Pradesh,201005,2024,4,995,1462290.0
Uttar Pradesh,201303,2024,4,952,1440632.0
Uttarakhand,248001,2020,2,134,23867.0
Uttarakhand,249403,2020,2,43,8196.0
Uttarakhand,263139,2020,2,40,8164.0
Uttarakhand,248008,2020,2,23,4247.0
Uttarakhand,247667,2020,2,23,4343.0
Uttarakhand,248007,2020,2,22,4524.0
Uttarakhand,248171,2020,2,22,3993.0
Uttarakhand,263153,2020,2,19,4406.0
Uttarakhand,244713,2020,2,15,2921.0
Uttarakhand,263148,2020,2,14,2828.0
Uttarakhand,248001,2020,3,175,57961.0
Uttarakhand,263153,2020,3,82,18342.0
Uttarakhand,244713,2020,3,81,26328.0
Uttarakhand,249403,2020,3,77,17764.0
Uttarakhand,263139,2020,3,59,18713.0
Uttarakhand,247667,2020,3,40,11561.0
Uttarakhand,248007,2020,3,36,16453.0
Uttarakhand,249404,2020,3,29,11056.0
Uttarakhand,248008,2020,3,28,9085.0
Uttarakhand,263148,2020,3,26,6101.0
Uttarakhand,248001,2020,4,148,170094.0
Uttarakhand,263139,2020,4,108,130138.0
Uttarakhand,263153,2020,4,81,45411.0
Uttarakhand,249403,2020,4,73,55803.0
Uttarakhand,244713,2020,4,62,60697.0
Uttarakhand,247667,2020,4,47,48473.0
Uttarakhand,248007,2020,4,39,44893.0
Uttarakhand,249401,2020,4,38,43913.0
Uttarakhand,248008,2020,4,35,38722.0
Uttarakhand,248005,2020,4,35,35781.0
Uttarakhand,248001,2021,1,235,272729.0
Uttarakhand,263153,2021,1,143,87942.0
Uttarakhand,249403,2021,1,127,114681.0
Uttarakhand,263139,2021,1,126,109427.0
Uttarakhand,249402,2021,1,111,68446.0
Uttarakhand,244713,2021,1,109,153794.0
Uttarakhand,248007,2021,1,67,72679.0
Uttarakhand,263148,2021,1,67,43293.0
Uttarakhand,247667,2021,1,59,86895.0
Uttarakhand,249404,2021,1,55,61745.0
Uttarakhand,248001,2021,2,222,252535.0
Uttarakhand,263153,2021,2,133,81466.0
Uttarakhand,263139,2021,2,116,160087.0
Uttarakhand,249403,2021,2,114,109413.0
Uttarakhand,244713,2021,2,97,132433.0
Uttarakhand,247667,2021,2,97,124991.0
Uttarakhand,248007,2021,2,79,111376.0
Uttarakhand,248008,2021,2,67,88956.0
Uttarakhand,246149,2021,2,63,64184.0
Uttarakhand,244712,2021,2,59,83294.0
Uttarakhand,247667,2021,3,409,257998.0
Uttarakhand,248001,2021,3,319,317646.0
Uttarakhand,263139,2021,3,222,253823.0
Uttarakhand,249403,2021,3,201,178179.0
Uttarakhand,263153,2021,3,179,165993.0
Uttarakhand,244713,2021,3,143,169789.0
Uttarakhand,247688,2021,3,94,43151.0
Uttarakhand,248007,2021,3,90,137923.0
Uttarakhand,249404,2021,3,87,100914.0
Uttarakhand,246149,2021,3,85,105605.0
Uttarakhand,248001,2021,4,521,731215.0
Uttarakhand,263139,2021,4,360,506724.0
Uttarakhand,247667,2021,4,313,305729.0
Uttarakhand,263153,2021,4,252,248523.0
Uttarakhand,244713,2021,4,238,332068.0
Uttarakhand,249403,2021,4,195,177771.0
Uttarakhand,244715,2021,4,152,151915.0
Uttarakhand,248007,2021,4,145,214693.0
Uttarakhand,246149,2021,4,116,171124.0
Uttarakhand,247688,2021,4,104,47615.0
Uttarakhand,248001,2022,1,549,923054.0
Uttarakhand,263139,2022,1,325,540173.0
Uttarakhand,263153,2022,1,213,276437.0
Uttarakhand,249403,2022,1,189,233768.0
Uttarakhand,247667,2022,1,174,256112.0
Uttarakhand,244713,2022,1,173,268328.0
Uttarakhand,248007,2022,1,142,259774.0
Uttarakhand,246149,2022,1,121,184847.0
Uttarakhand,248121,2022,1,116,187159.0
Uttarakhand,248171,2022,1,114,162247.0
Uttarakhand,248001,2022,2,605,834941.0
Uttarakhand,263139,2022,2,353,515094.0
Uttarakhand,263153,2022,2,208,255531.0
Uttarakhand,244713,2022,2,185,286117.0
Uttarakhand,247667,2022,2,182,244767.0
Uttarakhand,249403,2022,2,142,214494.0
Uttarakhand,248008,2022,2,137,210878.0
Uttarakhand,248007,2022,2,133,256663.0
Uttarakhand,246149,2022,2,125,217512.0
Uttarakhand,248121,2022,2,118,179634.0
Uttarakhand,248001,2022,3,615,830504.0
Uttarakhand,263139,2022,3,461,578595.0
Uttarakhand,263153,2022,3,309,369933.0
Uttarakhand,244713,2022,3,243,342604.0
Uttarakhand,247667,2022,3,229,328532.0
Uttarakhand,249403,2022,3,226,271435.0
Uttarakhand,248007,2022,3,184,318849.0
Uttarakhand,248008,2022,3,159,235455.0
Uttarakhand,248171,2022,3,149,203320.0
Uttarakhand,246149,2022,3,147,198514.0
Uttarakhand,248001,2022,4,814,1328545.0
Uttarakhand,263139,2022,4,593,869655.0
Uttarakhand,263153,2022,4,404,476117.0
Uttarakhand,247667,2022,4,295,477217.0
Uttarakhand,249403,2022,4,282,353194.0
Uttarakhand,244713,2022,4,277,416617.0
Uttarakhand,248007,2022,4,244,390067.0
Uttarakhand,248008,2022,4,215,329432.0
Uttarakhand,246149,2022,4,202,280609.0
Uttarakhand,244715,2022,4,182,211192.0
Uttarakhand,248001,2023,1,741,1231807.0
Uttarakhand,263139,2023,1,487,740030.0
Uttarakhand,263153,2023,1,334,562809.0
Uttarakhand,249403,2023,1,257,518105.0
Uttarakhand,248007,2023,1,244,468042.0
Uttarakhand,247667,2023,1,233,453941.0
Uttarakhand,244713,2023,1,230,405294.0
Uttarakhand,246149,2023,1,186,244688.0
Uttarakhand,248008,2023,1,163,260050.0
Uttarakhand,248171,2023,1,152,297409.0
Uttarakhand,248001,2023,2,738,1212111.0
Uttarakhand,263139,2023,2,498,819264.0
Uttarakhand,263153,2023,2,418,548648.0
Uttarakhand,248007,2023,2,286,474660.0
Uttarakhand,244713,2023,2,253,467130.0
Uttarakhand,247667,2023,2,227,380856.0
Uttarakhand,246149,2023,2,184,293528.0
Uttarakhand,249403,2023,2,179,338335.0
Uttarakhand,263148,2023,2,176,306700.0
Uttarakhand,248171,2023,2,168,321257.0
Uttarakhand,248001,2023,3,764,1089443.0
Uttarakhand,263139,2023,3,495,687855.0
Uttarakhand,263153,2023,3,378,510338.0
Uttarakhand,248007,2023,3,272,403811.0
Uttarakhand,244713,2023,3,268,441427.0
Uttarakhand,247667,2023,3,266,453804.0
Uttarakhand,249403,2023,3,192,228881.0
Uttarakhand,246149,2023,3,181,261935.0
Uttarakhand,248008,2023,3,169,281738.0
Uttarakhand,263148,2023,3,153,196426.0
