State,Pincode,Year,Quarter,Transaction_count,Transaction_amount
Uttar Pradesh,201307,2021,3,4542306,5106754765.059321
Uttar Pradesh,201318,2021,3,4121986,5590993964.782591
Uttar Pradesh,201009,2021,3,3889561,5487347295.887901
Uttar Pradesh,201308,2021,3,3317108,3951031913.7470746
Uttar Pradesh,201102,2021,3,3208514,5580811561.871746
Uttar Pradesh,201304,2021,3,3163828,3612751194.966604
Uttar Pradesh,247001,2021,3,2727689,5133685981.17178
Uttar Pradesh,226004,2021,4,43155116,77167492878.88756
Uttar Pradesh,201301,2021,4,17416177,23030538584.39058
Uttar Pradesh,250001,2021,4,9138761,16053909978.870377
Uttar Pradesh,201307,2021,4,5361041,6204986676.099574
Uttar Pradesh,201318,2021,4,4950752,6912121603.062154
Uttar Pradesh,201009,2021,4,4752954,6992671818.79501
Uttar Pradesh,201308,2021,4,4325932,5139790918.163253
Uttar Pradesh,201102,2021,4,4111189,7379089753.306963
Uttar Pradesh,247001,2021,4,4040366,7174080294.1235695
Uttar Pradesh,201304,2021,4,3770183,4508300764.615355
Uttar Pradesh,226004,2022,1,52902770,91187788842.3486
Uttar Pradesh,201301,2022,1,19346053,25597616522.579697
Uttar Pradesh,250001,2022,1,10515641,17803919099.629593
Uttar Pradesh,201307,2022,1,5880421,6890114375.000891
Uttar Pradesh,201318,2022,1,5596873,7902989227.013297
Uttar Pradesh,201009,2022,1,5241638,7700103807.717194
Uttar Pradesh,201102,2022,1,4774119,8400619969.323137
Uttar Pradesh,201308,2022,1,4453303,5374686911.060018
Uttar Pradesh,201304,2022,1,4208815,5002058162.368197
Uttar Pradesh,247001,2022,1,4036667,8074784575.0359955
Uttar Pradesh,226004,2022,2,69083808,115329604877.16333
Uttar Pradesh,201301,2022,2,23997095,29375497406.520893
Uttar Pradesh,250001,2022,2,13183697,21216819553.774345
Uttar Pradesh,201307,2022,2,7569347,8218510660.631851
Uttar Pradesh,201318,2022,2,7160121,9477752466.092012
Uttar Pradesh,201009,2022,2,6417120,9058665494.363823
Uttar Pradesh,201308,2022,2,5838704,6577636191.091028
Uttar Pradesh,201102,2022,2,5568850,9696475683.571627
Uttar Pradesh,201304,2022,2,5353515,6025857678.4076605
Uttar Pradesh,201306,2022,2,5039932,5121347604.797944
Uttar Pradesh,226020,2022,3,63023875,91465754907.13475
Uttar Pradesh,201301,2022,3,34816192,40251728597.48327
Uttar Pradesh,221010,2022,3,29209442,42384932202.76035
Uttar Pradesh,250001,2022,3,15842078,23280765327.41795
Uttar Pradesh,208002,2022,3,12318362,18094810297.75654
Uttar Pradesh,244001,2022,3,10865123,17123643114.00892
Uttar Pradesh,282003,2022,3,10813347,15667259751.67314
Uttar Pradesh,226004,2022,3,8600161,13870057037.60291
Uttar Pradesh,201307,2022,3,7909747,8347080350.370436
Uttar Pradesh,201318,2022,3,7606075,9685236073.93831
Uttar Pradesh,226020,2022,4,105929627,163113420102.871
Uttar Pradesh,201301,2022,4,33671921,38768881713.772354
Uttar Pradesh,221010,2022,4,23309322,35511764837.56974
Uttar Pradesh,250001,2022,4,19063494,28215789223.782074
Uttar Pradesh,208002,2022,4,18894357,29515335887.416653
Uttar Pradesh,201002,2022,4,11232475,17146057743.224823
Uttar Pradesh,246701,2022,4,11100036,15809205716.361408
Uttar Pradesh,211002,2022,4,11028668,14680070032.600485
Uttar Pradesh,282003,2022,4,9909363,15539150065.180435
Uttar Pradesh,202001,2022,4,9488487,15746829112.881413
Uttar Pradesh,201301,2023,1,34429152,30542090341.0
Uttar Pradesh,201318,2023,1,14064695,17203166687.0
Uttar Pradesh,201307,2023,1,13906854,14325047570.0
Uttar Pradesh,201009,2023,1,12272618,16272402945.0
Uttar Pradesh,201102,2023,1,11078487,18277216873.0
Uttar Pradesh,201304,2023,1,10373718,10779996755.0
Uttar Pradesh,201306,2023,1,10247615,9746972765.0
Uttar Pradesh,201308,2023,1,10028232,10862133383.0
Uttar Pradesh,201303,2023,1,8866925,8816281604.0
Uttar Pradesh,201305,2023,1,8500439,7642374332.0
Uttar Pradesh,201301,2023,2,40364243,33059188347.0
Uttar Pradesh,201318,2023,2,17444621,19656564631.0
Uttar Pradesh,201307,2023,2,16920503,16180602744.0
Uttar Pradesh,201009,2023,2,14994389,18076763410.0
Uttar Pradesh,201304,2023,2,12745549,12101340147.0
Uttar Pradesh,201102,2023,2,12714382,19536668258.0
Uttar Pradesh,201306,2023,2,12399069,10716162351.0
Uttar Pradesh,201308,2023,2,12084863,12002926184.0
Uttar Pradesh,201303,2023,2,10761245,9905758913.0
Uttar Pradesh,201305,2023,2,10354243,8423095526.0
Uttar Pradesh,201301,2023,3,45155149,35368082651.0
Uttar Pradesh,201318,2023,3,20436577,21846908173.0
Uttar Pradesh,201307,2023,3,19630158,17734631784.0
Uttar Pradesh,201009,2023,3,17402281,19361646819.0
Uttar Pradesh,201304,2023,3,14781464,13255812453.0
Uttar Pradesh,201102,2023,3,14156869,20395686438.0
Uttar Pradesh,201306,2023,3,14095971,11973683352.0
Uttar Pradesh,201308,2023,3,13655777,13342495125.0
Uttar Pradesh,201303,2023,3,12516040,10835007123.0
Uttar Pradesh,201305,2023,3,11795524,9203453971.0
Uttar Pradesh,201301,2023,4,47085837,38136753615.0
Uttar Pradesh,201318,2023,4,21868472,23413571879.0
Uttar Pradesh,201307,2023,4,19970125,18606889132.0
Uttar Pradesh,201009,2023,4,19217020,21674557406.0
Uttar Pradesh,201102,2023,4,16464304,24441062863.0
Uttar Pradesh,201306,2023,4,15541447,13142354243.0
Uttar Pradesh,201304,2023,4,15373614,14220137178.0
Uttar Pradesh,201308,2023,4,15017388,14653333972.0
Uttar Pradesh,201305,2023,4,12855202,10167984214.0
Uttar Pradesh,201303,2023,4,12714616,11317192541.0
Uttar Pradesh,201301,2024,1,52120222,40796556514.0
Uttar Pradesh,201318,2024,1,24533561,25318689317.0
Uttar Pradesh,201009,2024,1,21721477,23365991549.0
Uttar Pradesh,201307,2024,1,21457386,19514196469.0
Uttar Pradesh,201102,2024,1,18575258,26502104033.0
Uttar Pradesh,201306,2024,1,17561364,14341214263.0
Uttar Pradesh,201304,2024,1,17078920,15152060180.0
Uttar Pradesh,201308,2024,1,16212360,15262981242.0
Uttar Pradesh,201305,2024,1,15404519,11653218130.0
Uttar Pradesh,201303,2024,1,13629939,11738792744.0
Uttar Pradesh,201301,2024,2,62464983,44004838882.0
Uttar Pradesh,201318,2024,2,31182148,28946513666.0
Uttar Pradesh,201307,2024,2,27331151,22352686482.0
Uttar Pradesh,201009,2024,2,27292371,26144247257.0
Uttar Pradesh,201306,2024,2,21756992,16024561647.0
Uttar Pradesh,201304,2024,2,21615149,17146973919.0
